date,title,publisher
2023-01-17 08:00:00+00:00,Amazon Fire HD 8 and 8 Plus Review (2022): Unrivaled Value ... - WIRED,"{'href': 'https://www.wired.com', 'title': 'WIRED'}"
2023-01-30 08:00:00+00:00,Amazon to Close Shakopee Sorting Center - Twin Cities Business Magazine,"{'href': 'https://tcbmag.com', 'title': 'Twin Cities Business Magazine'}"
2023-01-23 08:00:00+00:00,Amazon to 'Significantly Expand' Use of Stripe - PYMNTS.com,"{'href': 'https://www.pymnts.com', 'title': 'PYMNTS.com'}"
2023-01-30 08:00:00+00:00,Will Amazon Become a $2 Trillion Company in 2023? - The Motley Fool,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-19 08:00:00+00:00,NewCosplay Children's Sleepwear Recalled Due to Violation of ... - Consumer Product Safety Commission,"{'href': 'https://www.cpsc.gov', 'title': 'Consumer Product Safety Commission'}"
2023-01-19 08:00:00+00:00,This Amazon Page Is Packed With Incredible Deals That Only Prime ... - Mentalfloss,"{'href': 'https://www.mentalfloss.com', 'title': 'Mentalfloss'}"
2023-01-17 08:00:00+00:00,Climate Change Likely to Uproot More Amazon Trees - Lawrence Berkeley National Laboratory (.gov),"{'href': 'https://newscenter.lbl.gov', 'title': 'Lawrence Berkeley National Laboratory (.gov)'}"
2023-01-19 08:00:00+00:00,"Ad mogul sees Meta rebounding 'extremely strongly,' Amazon ad revenue hitting $100 billion - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-19 08:00:00+00:00,Indigenous people protect some of the Amazon's last carbon sinks ... - Mongabay.com,"{'href': 'https://news.mongabay.com', 'title': 'Mongabay.com'}"
2023-01-19 08:00:00+00:00,Amazon pulling out of downtown Seattle office tower near HQ - The Seattle Times,"{'href': 'https://www.seattletimes.com', 'title': 'The Seattle Times'}"
2023-01-19 08:00:00+00:00,Inside Amazon’s layoffs and the battle for the tech giant’s future - Vox.com,"{'href': 'https://www.vox.com', 'title': 'Vox.com'}"
2023-01-17 08:00:00+00:00,"Ramy Youssef Amazon Animated Series Sets Main Cast, Including Alia Shawkat, Mandy Moore, Chris Redd (EXCLUSIVE) - Variety","{'href': 'https://variety.com', 'title': 'Variety'}"
2023-01-17 08:00:00+00:00,This Crypto Just Partnered With Amazon. Time to Buy? - The Motley Fool,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-16 08:00:00+00:00,Foot-long dwarf boa found in Ecuadorian Amazon - CNN,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
2023-01-20 08:00:00+00:00,Amazon driver falls 13 feet into Apple Valley septic tank - CBS Los Angeles,"{'href': 'https://www.cbsnews.com', 'title': 'CBS Los Angeles'}"
2023-01-20 08:00:00+00:00,West Siders Demand Answers After Amazon Delays Opening Of ... - Block Club Chicago,"{'href': 'https://blockclubchicago.org', 'title': 'Block Club Chicago'}"
2023-01-23 08:00:00+00:00,Amazon Earnings Set to Disappoint: Time to Buy AMZN Stock at a Steep Discount? - Yahoo Finance,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
