date,title,publisher
2019-01-23 08:00:00+00:00,"8 of the Coolest Projects to Come Out of X, Google's Moonshot Factory - Entrepreneur","{'href': 'https://www.entrepreneur.com', 'title': 'Entrepreneur'}"
2019-01-23 08:00:00+00:00,"Google, Facebook, Amazon Spent Record Amounts on Lobbying - Bloomberg","{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
2019-01-15 08:00:00+00:00,Google it: 15 tricks you never knew before - USA TODAY,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
2019-01-24 08:00:00+00:00,"StarCraft is a deep, complicated war strategy game. Google’s AlphaStar AI crushed it. - Vox.com","{'href': 'https://www.vox.com', 'title': 'Vox.com'}"
2019-01-24 08:00:00+00:00,Google Ads to Manage Users' Campaigns Unless They Opt Out - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-17 08:00:00+00:00,Some Android GPS apps are just showing ads on top of Google Maps - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2019-01-19 08:00:00+00:00,Google Android 'Q' details emerge with two major new features - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2019-01-21 08:00:00+00:00,Google Assistant gains dark mode option (Update: Appears to be ... - Android Authority,"{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-15 08:00:00+00:00,Google Pixelbook laptop/tablet is a nice entertainment device - OnMilwaukee.com,"{'href': 'https://onmilwaukee.com', 'title': 'OnMilwaukee.com'}"
2019-01-18 08:00:00+00:00,How to export your saved passwords from Google Chrome - BetaNews,"{'href': 'https://betanews.com', 'title': 'BetaNews'}"
2019-01-25 08:00:00+00:00,Google Duo on the web is live now for all - Android Authority,"{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-15 08:00:00+00:00,"Google Docs, Sheets, Slides, and Sites getting Material Design on ... - Android Authority","{'href': 'https://www.androidauthority.com', 'title': 'Android Authority'}"
2019-01-21 08:00:00+00:00,Google hit with £44m GDPR fine over ads - BBC,"{'href': 'https://www.bbc.com', 'title': 'BBC'}"
2019-01-15 08:00:00+00:00,How to switch TicHealth to Google Fit on the Mobvoi TicWatch C2 and TicWatch Pro - Digital Trends,"{'href': 'https://www.digitaltrends.com', 'title': 'Digital Trends'}"
2019-01-22 08:00:00+00:00,Google and the Gig Workers: What Other Employers Can Learn - SHRM,"{'href': 'https://www.shrm.org', 'title': 'SHRM'}"
2019-01-26 08:00:00+00:00,Google Chrome to add drive-by-download protection - ZDNet,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}"
2019-01-28 08:00:00+00:00,How Does Google Measure Publisher Expertise? John Mueller ... - Search Engine Journal,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}"
2019-01-23 08:00:00+00:00,Inside Google's Team Fighting to Keep Your Data Safe From Hackers - The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
2019-01-16 08:00:00+00:00,"Demystifying Google's guide to clicks, impressions and position in ... - Search Engine Land","{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-25 08:00:00+00:00,Why Google kills its own products - Packt Hub,"{'href': 'https://hub.packtpub.com', 'title': 'Packt Hub'}"
